Index,Start_Ticks,Start_Time,Pitch,Velocity,Duration_Ticks,Duration,Source,Slur_Category,Notes
825,90150,187.8125,G4,51,1986,4.1375,raw_midi,1,
826,90271,188.0645833,C#4,43,1869,3.89375,raw_midi,1,
827,92026,191.7208333,D5,43,1243,2.589583333,raw_midi,3,
828,92029,191.7270833,F#4,30,1242,2.5875,raw_midi,3,
829,92051,191.7729167,D4,31,1218,2.5375,raw_midi,3,
830,93324,194.425,D4,47,136,0.2833333333,raw_midi,1,
831,93499,194.7895833,D5,54,164,0.3416666667,raw_midi,2,
832,93689,195.1854167,A4,50,147,0.30625,raw_midi,2,
833,93873,195.56875,A#4,55,1397,2.910416667,raw_midi,2,
834,94041,195.91875,F#4,50,1400,2.916666667,raw_midi_overlapped,2,
835,94229,196.3104167,G4,54,1352,2.816666667,raw_midi,3,
836,94236,196.325,G2,34,1340,2.791666667,raw_midi,1,
837,94410,196.6875,A#2,53,1171,2.439583333,raw_midi,2,
838,94600,197.0833333,D3,47,981,2.04375,raw_midi,3,
839,94758,197.4125,D4,60,823,1.714583333,raw_midi,1,
840,94945,197.8020833,D5,61,635,1.322916667,raw_midi,2,
841,95093,198.1104167,A4,67,487,1.014583333,raw_midi,2,
842,95271,198.48125,A#4,72,310,0.6458333333,raw_midi,2,
843,95441,198.8354167,F#4,59,2,0.004166666667,raw_midi,2,
844,95631,199.23125,G4,59,519,1.08125,raw_midi,3,
845,95633,199.2354167,G3,47,1341,2.79375,raw_midi,1,
846,95805,199.59375,A#3,58,1170,2.4375,raw_midi,2,
847,95973,199.94375,D4,58,1002,2.0875,raw_midi,3,
848,96151,200.3145833,G4,75,825,1.71875,raw_midi,1,
849,96311,200.6479167,G5,82,664,1.383333333,raw_midi,2,
850,96483,201.00625,D5,85,492,1.025,raw_midi,2,
851,96671,201.3979167,D#5,78,304,0.6333333333,raw_midi,2,
852,96831,201.73125,B4,74,147,0.30625,raw_midi,2,
853,97019,202.1229167,C5,72,1324,2.758333333,raw_midi,3,
854,97020,202.125,G2,48,1321,2.752083333,raw_midi,1,
855,97213,202.5270833,C3,61,1132,2.358333333,raw_midi,2,
856,97386,202.8875,D#3,61,958,1.995833333,raw_midi,3,
857,97569,203.26875,G4,77,772,1.608333333,raw_midi,1,
858,97746,203.6375,G5,77,598,1.245833333,raw_midi,2,
859,97888,203.9333333,D5,82,455,0.9479166667,raw_midi,2,
860,98066,204.3041667,D#5,85,277,0.5770833333,raw_midi,2,
861,98231,204.6479167,B4,82,200,0.4166666667,raw_midi,2,
862,98413,205.0270833,G3,59,1485,3.09375,raw_midi,1,
863,98414,205.0291667,C5,81,456,0.95,raw_midi,3,
864,98610,205.4375,C4,66,1246,2.595833333,raw_midi,2,
865,98786,205.8041667,D#4,57,1494,3.1125,raw_midi_overlapped,3,
866,99000,206.25,D6,62,159,0.33125,raw_midi,1,
867,99184,206.6333333,D#6,57,310,0.6458333333,raw_midi,2,
868,99349,206.9770833,B5,58,180,0.375,raw_midi,2,
869,99535,207.3645833,C6,60,1149,2.39375,raw_midi,3,
870,99896,208.1166667,F#3,49,1518,3.1625,raw_midi,1,
871,100094,208.5291667,C4,51,1216,2.533333333,raw_midi,2,
872,100280,208.9166667,D#4,46,1,0.002083333333,raw_midi,3,
873,100455,209.28125,D5,54,140,0.2916666667,raw_midi,1,
874,100650,209.6875,D#5,47,106,0.2208333333,raw_midi,2,
875,100796,209.9916667,B4,50,180,0.375,raw_midi,2,
876,100996,210.4083333,C5,52,73,0.1520833333,raw_midi,3,
877,101395,211.2395833,F3,28,249,0.51875,raw_midi,1,
878,101565,211.59375,C4,37,1608,3.35,raw_midi,2,
879,101758,211.9958333,D#4,37,1080,2.25,raw_midi_overlapped,3,
880,101928,212.35,D6,53,1617,3.36875,raw_midi,1,
881,102119,212.7479167,D#6,50,1426,2.970833333,raw_midi,2,
882,102291,213.10625,B5,62,1244,2.591666667,raw_midi,2,
883,102456,213.45,C6,62,1108,2.308333333,raw_midi,3,
884,102629,213.8104167,F3,52,235,0.4895833333,raw_midi,1,
885,102838,214.2458333,D#4,52,1,0.002083333333,raw_midi,2,
886,102865,214.3020833,F3,33,1185,2.46875,raw_midi_overlapped,1,
887,103003,214.5895833,B3,72,542,1.129166667,raw_midi,2,
888,103175,214.9479167,C4,72,336,0.7,raw_midi,2,
889,103358,215.3291667,G#3,78,158,0.3291666667,raw_midi,2,
890,103366,215.3458333,F4,74,1303,2.714583333,raw_midi,1,
891,103548,215.725,A3,80,1103,2.297916667,raw_midi,3,
892,103560,215.75,D#5,74,1091,2.272916667,raw_midi,2,
893,103733,216.1104167,B4,75,917,1.910416667,raw_midi,2,
894,103915,216.4895833,C5,88,735,1.53125,raw_midi,2,
895,104050,216.7708333,F3,68,4,0.008333333333,raw_midi,1,
896,104079,216.83125,G#4,83,575,1.197916667,raw_midi,2,
897,104245,217.1770833,A4,81,405,0.84375,raw_midi,3,
898,104249,217.1854167,D#4,80,402,0.8375,raw_midi,2,
899,104416,217.5333333,B3,80,238,0.4958333333,raw_midi,2,
900,104591,217.8979167,C4,88,160,0.3333333333,raw_midi,2,
901,104763,218.25625,G#3,88,162,0.3375,raw_midi,2,
902,104765,218.2604167,F4,78,1478,3.079166667,raw_midi,1,
903,104934,218.6125,A3,84,1337,2.785416667,raw_midi,3,
904,104938,218.6208333,D#5,82,170,0.3541666667,raw_midi,2,
905,105093,218.94375,B4,87,1106,2.304166667,raw_midi,2,
906,105274,219.3208333,C5,93,1026,2.1375,raw_midi,2,
907,105420,219.625,F3,73,774,1.6125,raw_midi,1,
908,105423,219.63125,G#4,88,873,1.81875,raw_midi,2,
909,105613,220.0270833,A4,84,585,1.21875,raw_midi,3,
910,105615,220.03125,D#4,80,584,1.216666667,raw_midi,2,
911,105775,220.3645833,B3,81,510,1.0625,raw_midi,2,
912,105934,220.6958333,C4,76,366,0.7625,raw_midi,2,
913,106121,221.0854167,G#3,82,185,0.3854166667,raw_midi,2,
914,106275,221.40625,A3,77,155,0.3229166667,raw_midi,2,
915,106454,221.7791667,E3,74,164,0.3416666667,raw_midi,3,
916,106625,222.1354167,F3,67,166,0.3458333333,raw_midi,1,
917,106814,222.5291667,F#3,75,137,0.2854166667,raw_midi,2,
918,106996,222.9083333,G3,65,195,0.40625,raw_midi,2,
919,107170,223.2708333,D#3,63,159,0.33125,raw_midi,2,
920,107360,223.6666667,F3,59,183,0.38125,raw_midi,2,
921,107554,224.0708333,D3,64,147,0.30625,raw_midi,2,
922,107724,224.425,D#3,57,547,1.139583333,raw_midi,2,
923,107924,224.8416667,C3,58,342,0.7125,raw_midi,3,
924,108160,225.3333333,F5,77,694,1.445833333,raw_midi,1,
925,108180,225.375,D5,54,674,1.404166667,raw_midi,1,
926,108361,225.7520833,A#2,64,682,1.420833333,raw_midi,1,
927,108583,226.2145833,A#3,71,500,1.041666667,raw_midi_overlapped,3,
928,108729,226.51875,E5,86,314,0.6541666667,raw_midi,3,
929,108735,226.53125,C#5,68,306,0.6375,raw_midi,3,
930,108933,226.94375,F5,89,697,1.452083333,raw_midi_overlapped,1,
931,108936,226.95,D5,75,648,1.35,raw_midi,1,
932,109083,227.25625,A#3,77,1,0.002083333333,raw_midi,1,
933,109273,227.6520833,A#4,78,538,1.120833333,raw_midi_overlapped,3,
934,109425,227.96875,E5,88,1156,2.408333333,raw_midi,3,
935,109433,227.9854167,C#5,72,516,1.075,raw_midi,3,
936,109630,228.3958333,F5,93,1,0.002083333333,raw_midi,1,
937,109635,228.40625,D5,81,841,1.752083333,raw_midi,1,
938,109810,228.7708333,F5,65,4,0.008333333333,raw_midi,1,
939,109811,228.7729167,A#4,64,3,0.00625,raw_midi,1,
940,109973,229.1104167,A#5,80,637,1.327083333,raw_midi,3,
941,110138,229.4541667,D#5,76,177,0.36875,raw_midi_overlapped,3,
942,110144,229.4666667,C5,80,172,0.3583333333,raw_midi,3,
943,110315,229.8229167,D#5,83,3,0.00625,raw_midi,1,
944,110316,229.825,C5,74,280,0.5833333333,raw_midi,1,
945,110481,230.16875,D5,85,164,0.3416666667,raw_midi_overlapped,3,
946,110483,230.1729167,A#4,75,3,0.00625,raw_midi,3,
947,110645,230.5104167,D5,67,4,0.008333333333,raw_midi,1,
948,110649,230.51875,A#4,55,480,1,raw_midi,1,
949,110806,230.8458333,C5,81,150,0.3125,raw_midi,3,
950,110819,230.8729167,A4,63,174,0.3625,raw_midi,3,
951,110960,231.1666667,C5,67,581,1.210416667,raw_midi,1,
952,110994,231.2375,A4,65,466,0.9708333333,raw_midi_overlapped,1,
953,111131,231.5229167,A#4,83,179,0.3729166667,raw_midi,3,
954,111135,231.53125,G4,69,170,0.3541666667,raw_midi_overlapped,3,
955,111305,231.8854167,G4,77,1,0.002083333333,raw_midi,1,
956,111310,231.8958333,A#4,75,223,0.4645833333,raw_midi,1,
957,111460,232.2083333,A4,76,5,0.01041666667,raw_midi,3,
958,111463,232.2145833,F4,66,68,0.1416666667,raw_midi,3,
959,111651,232.60625,F4,72,318,0.6625,raw_midi,1,
960,111653,232.6104167,A4,73,315,0.65625,raw_midi,1,
961,111805,232.9270833,G4,63,184,0.3833333333,raw_midi_overlapped,3,
962,111814,232.9458333,D#4,71,179,0.3729166667,raw_midi,3,
963,111989,233.3104167,G4,68,4,0.008333333333,raw_midi,1,
964,111995,233.3229167,D#4,72,424,0.8833333333,raw_midi,1,
965,112134,233.6125,D4,72,262,0.5458333333,raw_midi,3,
966,112164,233.675,F4,69,256,0.5333333333,raw_midi,3,
967,112400,234.1666667,D4,68,745,1.552083333,raw_midi,1,
968,112403,234.1729167,B3,64,721,1.502083333,raw_midi,1,
969,112805,235.0104167,F2,36,374,0.7791666667,raw_midi_overlapped,4,
970,113149,235.7270833,D#4,57,931,1.939583333,raw_midi,3,
971,113170,235.7708333,C4,45,903,1.88125,raw_midi,3,
972,113179,235.7895833,F2,39,5,0.01041666667,raw_midi,4,
973,113533,236.5270833,F2,50,540,1.125,raw_midi,4,
974,113966,237.4291667,D#5,71,705,1.46875,raw_midi,1,
975,113975,237.4479167,C5,59,696,1.45,raw_midi,1,
976,114158,237.8291667,F2,56,622,1.295833333,raw_midi,1,
977,114328,238.1833333,F3,61,452,0.9416666667,raw_midi,3,
978,114476,238.4916667,D5,79,304,0.6333333333,raw_midi,3,
979,114479,238.4979167,B4,65,301,0.6270833333,raw_midi,3,
980,114674,238.9041667,D#5,74,717,1.49375,raw_midi,1,
981,114675,238.90625,C5,74,716,1.491666667,raw_midi,1,
982,114864,239.3,F3,55,521,1.085416667,raw_midi,1,
983,115060,239.7083333,F4,48,129,0.26875,raw_midi_overlapped,3,
984,115185,239.96875,D5,65,204,0.425,raw_midi,3,
985,115189,239.9770833,F4,37,1,0.002083333333,raw_midi,3,
986,115191,239.98125,B4,50,198,0.4125,raw_midi,3,
987,115391,240.3979167,D#5,66,718,1.495833333,raw_midi_overlapped,1,
988,115395,240.40625,C5,56,715,1.489583333,raw_midi_overlapped,1,
989,115570,240.7708333,F#3,53,189,0.39375,raw_midi_overlapped,1,
990,115759,241.1645833,F#3,37,1,0.002083333333,raw_midi,3,
991,115925,241.5104167,B4,51,691,1.439583333,raw_midi_overlapped,3,
992,115928,241.5166667,D5,68,686,1.429166667,raw_midi,3,
993,116109,241.89375,D#5,59,2,0.004166666667,raw_midi,1,
994,116110,241.8958333,C5,51,1,0.002083333333,raw_midi,1,
995,116276,242.2416667,F#3,51,719,1.497916667,raw_midi,1,
996,116480,242.6666667,F#4,37,706,1.470833333,raw_midi,3,
997,116615,242.9479167,D5,60,713,1.485416667,raw_midi_overlapped,3,
998,116616,242.95,B4,52,4,0.008333333333,raw_midi,3,
999,116811,243.35625,D#5,54,2,0.004166666667,raw_midi,1,
1000,116816,243.3666667,C5,49,715,1.489583333,raw_midi_overlapped,1,
1001,116995,243.7395833,G3,50,680,1.416666667,raw_midi,1,
1002,117180,244.125,G4,50,693,1.44375,raw_midi,3,
1003,117328,244.4333333,B4,46,2,0.004166666667,raw_midi,3,
1004,117328,244.4333333,D5,57,2,0.004166666667,raw_midi,3,
1005,117529,244.8520833,D#5,53,4,0.008333333333,raw_midi,1,
1006,117531,244.85625,C5,48,2,0.004166666667,raw_midi,1,
1007,117678,245.1625,G3,53,598,1.245833333,raw_midi,1,
1008,117873,245.56875,G4,50,402,0.8375,raw_midi,3,
1009,118008,245.85,B4,54,5,0.01041666667,raw_midi,3,
1010,118008,245.85,D5,57,5,0.01041666667,raw_midi,3,
1011,118294,246.4458333,G#3,97,1350,2.8125,raw_midi,4,
1012,118295,246.4479167,G#2,94,1349,2.810416667,raw_midi,4,
1013,118410,246.6875,C5,83,349,0.7270833333,raw_midi_overlapped,4,
1014,118535,246.9479167,D#4,77,331,0.6895833333,raw_midi,4,
1015,118658,247.2041667,D#5,76,341,0.7104166667,raw_midi,4,
1016,118759,247.4145833,C5,81,2,0.004166666667,raw_midi,4,
1017,118868,247.6416667,D#4,83,340,0.7083333333,raw_midi,4,
1018,119003,247.9229167,D#5,83,330,0.6875,raw_midi_overlapped,4,
1019,119094,248.1125,C5,86,4,0.008333333333,raw_midi,4,
1020,119156,248.2416667,D3,91,467,0.9729166667,raw_midi,1,
1021,119216,248.3666667,D#4,76,333,0.69375,raw_midi,4,
1022,119331,248.60625,D#3,82,298,0.6208333333,raw_midi,2,
1023,119333,248.6104167,D#5,84,1,0.002083333333,raw_midi,4,
1024,119436,248.825,C5,84,184,0.3833333333,raw_midi,4,
1025,119511,248.98125,B2,96,133,0.2770833333,raw_midi,2,
1026,119514,248.9875,B3,82,140,0.2916666667,raw_midi,4,
1027,119550,249.0625,D#4,72,79,0.1645833333,raw_midi,4,
1028,119688,249.35,C3,92,235,0.4895833333,raw_midi,2,
1029,119689,249.3520833,D#5,80,160,0.3333333333,raw_midi,4,
1030,119811,249.60625,C5,81,275,0.5729166667,raw_midi,4,
1031,119850,249.6875,G2,91,255,0.53125,raw_midi,2,
1032,119936,249.8666667,D#4,79,142,0.2958333333,raw_midi,4,
1033,120049,250.1020833,G#2,98,906,1.8875,raw_midi,3,
1034,120061,250.1270833,D#5,75,375,0.78125,raw_midi,4,
1035,120183,250.38125,C5,80,346,0.7208333333,raw_midi,4,
1036,120298,250.6208333,D#4,79,345,0.71875,raw_midi,4,
1037,120438,250.9125,D#5,86,317,0.6604166667,raw_midi_overlapped,4,
1038,120531,251.10625,C5,85,329,0.6854166667,raw_midi_overlapped,4,
1039,120588,251.225,D3,84,367,0.7645833333,raw_midi,1,
1040,120646,251.3458333,D#4,83,343,0.7145833333,raw_midi,4,
1041,120753,251.56875,D#3,85,202,0.4208333333,raw_midi,2,
1042,120755,251.5729167,D#5,92,3,0.00625,raw_midi,4,
1043,120860,251.7916667,C5,88,4,0.008333333333,raw_midi,4,
1044,120924,251.925,B2,100,110,0.2291666667,raw_midi,2,
1045,120924,251.925,B3,90,102,0.2125,raw_midi,4,
1046,120993,252.06875,D#4,79,120,0.25,raw_midi,4,
1047,121096,252.2833333,C3,93,163,0.3395833333,raw_midi,2,
1048,121101,252.29375,D#5,88,164,0.3416666667,raw_midi,4,
1049,121214,252.5291667,C5,80,187,0.3895833333,raw_midi,4,
1050,121258,252.6208333,G2,84,198,0.4125,raw_midi,2,
1051,121339,252.7895833,D#4,79,125,0.2604166667,raw_midi,4,
1052,121453,253.0270833,G#2,93,707,1.472916667,raw_midi,3,
1053,121461,253.04375,G#3,83,8,0.01666666667,raw_midi,4,
1054,121463,253.0479167,D#5,81,187,0.3895833333,raw_midi,4,
1055,121569,253.26875,C5,82,360,0.75,raw_midi,4,
1056,121694,253.5291667,D#4,74,141,0.29375,raw_midi,4,
1057,121834,253.8208333,D#5,79,277,0.5770833333,raw_midi,4,
1058,121838,253.8291667,D#4,58,203,0.4229166667,raw_midi_overlapped,4,
1059,121929,254.01875,C5,76,250,0.5208333333,raw_midi,4,
1060,121981,254.1270833,C3,71,189,0.39375,raw_midi,1,
1061,122041,254.2520833,D#4,70,3,0.00625,raw_midi,4,
1062,122159,254.4979167,D#5,75,99,0.20625,raw_midi,4,
1063,122161,254.5020833,G#2,74,187,0.3895833333,raw_midi,2,
1064,122249,254.6854167,C5,76,90,0.1875,raw_midi,4,
1065,122338,254.8708333,G2,81,153,0.31875,raw_midi,2,
1066,122488,255.1833333,F#2,83,106,0.2208333333,raw_midi,3,
1067,122490,255.1875,D5,74,118,0.2458333333,raw_midi,4,
1068,122615,255.4479167,C5,82,78,0.1625,raw_midi,4,
1069,122680,255.5833333,D2,69,145,0.3020833333,raw_midi,4,
1070,122719,255.6645833,D4,72,109,0.2270833333,raw_midi,4,
1071,122843,255.9229167,D5,83,112,0.2333333333,raw_midi,4,
1072,122845,255.9270833,F#2,88,199,0.4145833333,raw_midi,4,
1073,122954,256.1541667,C5,85,85,0.1770833333,raw_midi,4,
1074,123029,256.3104167,A2,92,121,0.2520833333,raw_midi,4,
1075,123069,256.39375,D4,79,84,0.175,raw_midi,4,
1076,123184,256.6333333,D3,91,107,0.2229166667,raw_midi,4,
1077,123191,256.6479167,D5,87,110,0.2291666667,raw_midi,4,
1078,123306,256.8875,C5,90,102,0.2125,raw_midi,4,
1079,123356,256.9916667,E3,92,75,0.15625,raw_midi,4,
1080,123423,257.13125,D4,82,106,0.2208333333,raw_midi,4,
1081,123540,257.375,F#3,101,86,0.1791666667,raw_midi,4,
1082,123544,257.3833333,D5,84,117,0.24375,raw_midi,4,
1083,123660,257.625,C5,83,256,0.5333333333,raw_midi,4,
1084,123709,257.7270833,G3,101,59,0.1229166667,raw_midi,4,
1085,123768,257.85,D4,84,98,0.2041666667,raw_midi,4,
1086,123890,258.1041667,A3,101,113,0.2354166667,raw_midi,4,
1087,123894,258.1125,D5,86,102,0.2125,raw_midi,4,
1088,124001,258.3354167,C5,81,174,0.3625,raw_midi,4,
1089,124058,258.4541667,G3,97,151,0.3145833333,raw_midi,4,
1090,124116,258.575,D4,78,75,0.15625,raw_midi,4,
1091,124238,258.8291667,F#3,95,103,0.2145833333,raw_midi,4,
1092,124238,258.8291667,D5,76,116,0.2416666667,raw_midi,4,
1093,124346,259.0541667,C5,81,79,0.1645833333,raw_midi,4,
1094,124400,259.1666667,D#3,81,58,0.1208333333,raw_midi,4,
1095,124459,259.2895833,D4,78,105,0.21875,raw_midi,4,
1096,124568,259.5166667,D3,87,63,0.13125,raw_midi,4,
1097,124573,259.5270833,D5,76,108,0.225,raw_midi,4,
1098,124691,259.7729167,C5,82,84,0.175,raw_midi,4,
1099,124729,259.8520833,C3,87,65,0.1354166667,raw_midi,4,
1100,124799,259.9979167,D4,75,94,0.1958333333,raw_midi,4,
1101,124911,260.23125,A#2,89,88,0.1833333333,raw_midi,4,
1102,124918,260.2458333,D5,74,132,0.275,raw_midi,4,
1103,125016,260.45,C5,79,59,0.1229166667,raw_midi,4,
1104,125084,260.5916667,A2,83,97,0.2020833333,raw_midi,4,
1105,125134,260.6958333,D4,76,85,0.1770833333,raw_midi,4,
1106,125286,261.0125,G2,102,1424,2.966666667,raw_midi,4,
1107,125293,261.0270833,D5,90,351,0.73125,raw_midi,4,
1108,125403,261.25625,A#4,77,377,0.7854166667,raw_midi,4,
1109,125494,261.4458333,D4,72,847,1.764583333,raw_midi_overlapped,4,
1110,125649,261.76875,D5,75,360,0.75,raw_midi,4,
1111,125781,262.04375,A#4,78,368,0.7666666667,raw_midi_overlapped,4,
1112,125889,262.26875,G4,74,369,0.76875,raw_midi,4,
1113,126010,262.5208333,D5,82,364,0.7583333333,raw_midi,4,
1114,126149,262.8104167,A#4,76,2,0.004166666667,raw_midi,4,
1115,126160,262.8333333,C#4,83,560,1.166666667,raw_midi,1,
1116,126260,263.0416667,G4,77,351,0.73125,raw_midi_overlapped,4,
1117,126341,263.2104167,D4,82,4,0.008333333333,raw_midi,2,
1118,126378,263.2875,D5,79,543,1.13125,raw_midi,4,
1119,126493,263.5270833,A#4,87,210,0.4375,raw_midi,4,
1120,126511,263.5645833,A3,96,190,0.3958333333,raw_midi,2,
1121,126611,263.7729167,G4,65,3,0.00625,raw_midi,4,
1122,126698,263.9541667,A#3,94,140,0.2916666667,raw_midi,2,
1123,126851,264.2729167,A#4,77,230,0.4791666667,raw_midi,4,
1124,126865,264.3020833,F#3,88,214,0.4458333333,raw_midi,2,
1125,126965,264.5104167,G4,65,115,0.2395833333,raw_midi,4,
1126,127080,264.75,G3,90,1185,2.46875,raw_midi,3,
1127,127084,264.7583333,D5,78,365,0.7604166667,raw_midi,4,
1128,127218,265.0375,A#4,74,353,0.7354166667,raw_midi,4,
1129,127338,265.2875,G4,66,351,0.73125,raw_midi_overlapped,4,
1130,127454,265.5291667,D5,82,331,0.6895833333,raw_midi,4,
1131,127575,265.78125,A#4,85,330,0.6875,raw_midi_overlapped,4,
1132,127588,265.8083333,C#4,86,672,1.4,raw_midi,1,
1133,127689,266.01875,G4,56,1,0.002083333333,raw_midi,4,
1134,127760,266.1666667,D4,91,506,1.054166667,raw_midi,2,
1135,127789,266.2270833,D5,77,359,0.7479166667,raw_midi_overlapped,4,
1136,127905,266.46875,A#4,78,3,0.00625,raw_midi,4,
1137,127938,266.5375,A3,97,326,0.6791666667,raw_midi,2,
1138,128030,266.7291667,G4,79,5,0.01041666667,raw_midi,4,
1139,128106,266.8875,A#3,95,157,0.3270833333,raw_midi,2,
1140,128148,266.975,D5,71,2,0.004166666667,raw_midi,4,
1141,128270,267.2291667,F#3,88,241,0.5020833333,raw_midi,2,
1142,128270,267.2291667,A#4,77,5,0.01041666667,raw_midi,4,
1143,128374,267.4458333,G4,70,140,0.2916666667,raw_midi,4,
1144,128485,267.6770833,D5,81,364,0.7583333333,raw_midi_overlapped,4,
1145,128486,267.6791667,G3,92,697,1.452083333,raw_midi,3,
1146,128611,267.9395833,A#4,75,355,0.7395833333,raw_midi,4,
1147,128714,268.1541667,G4,73,362,0.7541666667,raw_midi_overlapped,4,
1148,128849,268.4354167,D5,80,1,0.002083333333,raw_midi,4,
1149,128970,268.6875,A#4,72,341,0.7104166667,raw_midi,4,
1150,129029,268.8104167,A#3,85,324,0.675,raw_midi,1,
1151,129076,268.9083333,G4,61,5,0.01041666667,raw_midi,4,
1152,129183,269.13125,G3,78,170,0.3541666667,raw_midi,2,
1153,129189,269.14375,D5,75,167,0.3479166667,raw_midi,4,
1154,129311,269.3979167,A#4,73,125,0.2604166667,raw_midi,4,
1155,129356,269.4916667,F3,80,79,0.1645833333,raw_midi,2,
1156,129418,269.6208333,G4,68,91,0.1895833333,raw_midi,4,
1157,129524,269.8416667,E3,80,100,0.2083333333,raw_midi,3,
1158,129546,269.8875,C5,79,77,0.1604166667,raw_midi,4,
1159,129659,270.1229167,A#4,75,55,0.1145833333,raw_midi,4,
1160,129701,270.2104167,C3,79,187,0.3895833333,raw_midi,4,
1161,129753,270.31875,G4,73,102,0.2125,raw_midi,4,
1162,129881,270.5854167,E3,83,118,0.2458333333,raw_midi,4,
1163,129881,270.5854167,C5,82,94,0.1958333333,raw_midi,4,
1164,129979,270.7895833,A#4,78,81,0.16875,raw_midi,4,
1165,130054,270.9458333,G3,91,116,0.2416666667,raw_midi,4,
1166,130058,270.9541667,G4,78,166,0.3458333333,raw_midi,4,
1167,130208,271.2666667,C4,92,61,0.1270833333,raw_midi,4,
1168,130209,271.26875,C5,89,109,0.2270833333,raw_midi,4,
1169,130315,271.4895833,A#4,84,110,0.2291666667,raw_midi,4,
1170,130375,271.6145833,D4,95,78,0.1625,raw_midi,4,
1171,130419,271.70625,G4,76,97,0.2020833333,raw_midi,4,
1172,130549,271.9770833,C5,94,111,0.23125,raw_midi,4,
1173,130550,271.9791667,E4,96,108,0.225,raw_midi,4,
1174,130655,272.1979167,A#4,89,113,0.2354166667,raw_midi,4,
1175,130730,272.3541667,F4,94,65,0.1354166667,raw_midi,4,
1176,130756,272.4083333,G4,84,50,0.1041666667,raw_midi,4,
1177,130891,272.6895833,C5,91,112,0.2333333333,raw_midi,4,
1178,130893,272.69375,G4,93,97,0.2020833333,raw_midi,4,
1179,131001,272.91875,A#4,85,103,0.2145833333,raw_midi,4,
1180,131074,273.0708333,F4,91,71,0.1479166667,raw_midi,4,
1181,131119,273.1645833,G4,77,80,0.1666666667,raw_midi,4,
1182,131238,273.4125,E5,82,137,0.2854166667,raw_midi,4,
1183,131243,273.4229167,E4,89,98,0.2041666667,raw_midi,4,
1184,131341,273.6270833,A#4,74,68,0.1416666667,raw_midi,4,
1185,131408,273.7666667,C#4,78,52,0.1083333333,raw_midi,4,
1186,131456,273.8666667,G4,69,73,0.1520833333,raw_midi,4,
1187,131569,274.1020833,E5,80,107,0.2229166667,raw_midi,4,
1188,131571,274.10625,C4,82,80,0.1666666667,raw_midi,4,
1189,131676,274.325,A#4,72,77,0.1604166667,raw_midi,4,
1190,131751,274.48125,A#3,86,100,0.2083333333,raw_midi,4,
1191,131773,274.5270833,G4,71,87,0.18125,raw_midi,4,
1192,131899,274.7895833,E5,75,97,0.2020833333,raw_midi,4,
1193,131924,274.8416667,G#3,82,101,0.2104166667,raw_midi,4,
1194,131999,274.9979167,A#4,74,59,0.1229166667,raw_midi,4,
1195,132089,275.1854167,G3,78,62,0.1291666667,raw_midi,4,
1196,132098,275.2041667,G4,68,93,0.19375,raw_midi,4,
1197,132244,275.5083333,F5,84,126,0.2625,raw_midi,4,
1198,132246,275.5125,F3,91,113,0.2354166667,raw_midi,4,
1199,132348,275.725,G#4,66,80,0.1666666667,raw_midi,4,
1200,132438,275.9125,F2,81,162,0.3375,raw_midi,4,
1201,132439,275.9145833,F4,65,339,0.70625,raw_midi,4,
1202,132571,276.1895833,F5,85,150,0.3125,raw_midi,4,
1203,132591,276.23125,G#2,76,177,0.36875,raw_midi,4,
1204,132684,276.425,G#4,77,87,0.18125,raw_midi,4,
1205,132774,276.6125,C3,85,134,0.2791666667,raw_midi,4,
1206,132780,276.625,F4,75,266,0.5541666667,raw_midi,4,
1207,132915,276.90625,F5,93,158,0.3291666667,raw_midi,4,
1208,132918,276.9125,F3,78,100,0.2083333333,raw_midi,4,
1209,133021,277.1270833,G#4,79,89,0.1854166667,raw_midi,4,
1210,133074,277.2375,G3,96,92,0.1916666667,raw_midi,4,
1211,133109,277.3104167,F4,67,67,0.1395833333,raw_midi,4,
1212,133234,277.5708333,F5,95,235,0.4895833333,raw_midi,4,
1213,133236,277.575,G#3,95,85,0.1770833333,raw_midi,4,
1214,133345,277.8020833,G#4,83,51,0.10625,raw_midi,4,
1215,133399,277.9145833,A#3,98,60,0.125,raw_midi,4,
1216,133448,278.0166667,F4,88,72,0.15,raw_midi,4,
1217,133571,278.2729167,C4,103,124,0.2583333333,raw_midi,4,
1218,133571,278.2729167,F5,99,339,0.70625,raw_midi,4,
1219,133688,278.5166667,A4,85,88,0.1833333333,raw_midi,4,
1220,133761,278.66875,A#3,89,84,0.175,raw_midi,4,
1221,133796,278.7416667,F4,43,277,0.5770833333,raw_midi,4,
1222,133933,279.0270833,A3,91,110,0.2291666667,raw_midi,4,
1223,133934,279.0291667,D#5,68,187,0.3895833333,raw_midi,4,
1224,134043,279.25625,A4,74,45,0.09375,raw_midi,4,
1225,134104,279.3833333,G3,78,64,0.1333333333,raw_midi,4,
1226,134139,279.45625,F4,60,70,0.1458333333,raw_midi,4,
1227,134263,279.7145833,F3,79,123,0.25625,raw_midi,4,
1228,134264,279.7166667,D#5,75,126,0.2625,raw_midi,4,
1229,134375,279.9479167,A4,70,75,0.15625,raw_midi,4,
1230,134436,280.075,D#3,79,120,0.25,raw_midi,4,
1231,134478,280.1625,F4,62,83,0.1729166667,raw_midi,4,
1232,134605,280.4270833,D3,80,115,0.2395833333,raw_midi,4,
1233,134608,280.4333333,D#5,75,122,0.2541666667,raw_midi,4,
